timestamp;formatted_timestamp;meter_reading;consumption
28.03.2024 21:45:49;2024-03-28 21:45:49;1195896;12
28.03.2024 22:00:48;2024-03-28 22:00:48;1195908;12
28.03.2024 22:15:49;2024-03-28 22:15:49;1195919;11
28.03.2024 22:30:48;2024-03-28 22:30:48;1195925;6
28.03.2024 22:45:49;2024-03-28 22:45:49;1195931;6
28.03.2024 23:00:48;2024-03-28 23:00:48;1195936;5
28.03.2024 23:15:48;2024-03-28 23:15:48;1195940;4
28.03.2024 23:30:51;2024-03-28 23:30:51;1195943;3
28.03.2024 23:45:50;2024-03-28 23:45:50;1195946;3
29.03.2024 00:00:48;2024-03-29 00:00:48;1195950;4
29.03.2024 00:15:49;2024-03-29 00:15:49;1195954;3
29.03.2024 00:30:50;2024-03-29 00:30:50;1195957;4
29.03.2024 00:45:47;2024-03-29 00:45:47;1195961;4
29.03.2024 01:00:47;2024-03-29 01:00:47;1195964;3
29.03.2024 01:15:49;2024-03-29 01:15:49;1195968;4
29.03.2024 01:30:47;2024-03-29 01:30:47;1195971;4
29.03.2024 01:45:46;2024-03-29 01:45:46;1195975;3
29.03.2024 02:00:46;2024-03-29 02:00:46;1195978;3
29.03.2024 02:17:10;2024-03-29 02:17:10;1195982;3
29.03.2024 02:32:07;2024-03-29 02:32:07;1195985;3
29.03.2024 02:47:10;2024-03-29 02:47:10;1195989;4
29.03.2024 03:00:46;2024-03-29 03:00:46;1195992;3
29.03.2024 03:15:47;2024-03-29 03:15:47;1195996;4
29.03.2024 03:30:47;2024-03-29 03:30:47;1196000;4
29.03.2024 03:45:47;2024-03-29 03:45:47;1196003;3
29.03.2024 04:00:48;2024-03-29 04:00:48;1196007;4
29.03.2024 04:15:47;2024-03-29 04:15:47;1196010;4
29.03.2024 04:30:47;2024-03-29 04:30:47;1196014;4
29.03.2024 04:45:49;2024-03-29 04:45:49;1196018;4
29.03.2024 05:00:48;2024-03-29 05:00:48;1196021;4
29.03.2024 05:15:47;2024-03-29 05:15:47;1196025;4
29.03.2024 05:30:50;2024-03-29 05:30:50;1196030;5
29.03.2024 05:45:48;2024-03-29 05:45:48;1196035;5
29.03.2024 06:00:47;2024-03-29 06:00:47;1196040;5
29.03.2024 06:15:51;2024-03-29 06:15:51;1196045;5
29.03.2024 06:30:52;2024-03-29 06:30:52;1196049;5
29.03.2024 06:45:48;2024-03-29 06:45:48;1196054;4
29.03.2024 07:00:48;2024-03-29 07:00:48;1196058;4
29.03.2024 07:15:48;2024-03-29 07:15:48;1196062;4
29.03.2024 07:30:47;2024-03-29 07:30:47;1196067;5
29.03.2024 07:45:49;2024-03-29 07:45:49;1196071;5
29.03.2024 08:00:48;2024-03-29 08:00:48;1196076;5
29.03.2024 08:15:48;2024-03-29 08:15:48;1196080;4
29.03.2024 08:30:47;2024-03-29 08:30:47;1196084;4
29.03.2024 08:45:47;2024-03-29 08:45:47;1196087;3
29.03.2024 09:00:47;2024-03-29 09:00:47;1196090;3
29.03.2024 09:15:47;2024-03-29 09:15:47;1196094;3
29.03.2024 09:30:48;2024-03-29 09:30:48;1196097;3
29.03.2024 09:45:48;2024-03-29 09:45:48;1196100;3
29.03.2024 10:00:51;2024-03-29 10:00:51;1196103;3
29.03.2024 10:15:48;2024-03-29 10:15:48;1196107;4
29.03.2024 10:30:49;2024-03-29 10:30:49;1196112;5
29.03.2024 10:45:46;2024-03-29 10:45:46;1196117;5
29.03.2024 11:00:50;2024-03-29 11:00:50;1196122;6
29.03.2024 11:15:47;2024-03-29 11:15:47;1196127;5
29.03.2024 11:30:47;2024-03-29 11:30:47;1196132;5
29.03.2024 11:45:49;2024-03-29 11:45:49;1196137;5
29.03.2024 12:00:47;2024-03-29 12:00:47;1196141;4
29.03.2024 12:15:48;2024-03-29 12:15:48;1196145;4
29.03.2024 12:30:49;2024-03-29 12:30:49;1196150;4
29.03.2024 12:45:50;2024-03-29 12:45:50;1196154;5
29.03.2024 13:00:51;2024-03-29 13:00:51;1196160;5
29.03.2024 13:15:54;2024-03-29 13:15:54;1196164;4
29.03.2024 13:30:47;2024-03-29 13:30:47;1196169;5
29.03.2024 13:45:49;2024-03-29 13:45:49;1196171;2
29.03.2024 14:00:48;2024-03-29 14:00:48;1196172;1
29.03.2024 14:15:47;2024-03-29 14:15:47;1196173;1
29.03.2024 14:30:48;2024-03-29 14:30:48;1196174;1
29.03.2024 14:45:48;2024-03-29 14:45:48;1196177;3
29.03.2024 15:01:15;2024-03-29 15:01:15;1196181;4
29.03.2024 15:15:46;2024-03-29 15:15:46;1196183;2
29.03.2024 15:30:47;2024-03-29 15:30:47;1196186;2
29.03.2024 15:45:50;2024-03-29 15:45:50;1196188;2
29.03.2024 16:00:48;2024-03-29 16:00:48;1196191;3
29.03.2024 16:15:49;2024-03-29 16:15:49;1196195;4
29.03.2024 16:30:47;2024-03-29 16:30:47;1196198;4
29.03.2024 16:45:51;2024-03-29 16:45:51;1196204;6
29.03.2024 17:00:51;2024-03-29 17:00:51;1196209;5
29.03.2024 17:15:50;2024-03-29 17:15:50;1196214;5
29.03.2024 17:30:46;2024-03-29 17:30:46;1196220;6
29.03.2024 17:45:50;2024-03-29 17:45:50;1196226;6
29.03.2024 18:00:50;2024-03-29 18:00:50;1196232;6
29.03.2024 18:15:52;2024-03-29 18:15:52;1196236;4
29.03.2024 18:30:48;2024-03-29 18:30:48;1196240;4
29.03.2024 18:45:48;2024-03-29 18:45:48;1196244;4
29.03.2024 19:00:49;2024-03-29 19:00:49;1196248;4
29.03.2024 19:15:45;2024-03-29 19:15:45;1196252;4
29.03.2024 19:30:49;2024-03-29 19:30:49;1196256;4
29.03.2024 19:45:47;2024-03-29 19:45:47;1196260;4
29.03.2024 20:00:49;2024-03-29 20:00:49;1196265;4
29.03.2024 20:15:48;2024-03-29 20:15:48;1196270;6
29.03.2024 20:30:50;2024-03-29 20:30:50;1196276;6
29.03.2024 20:45:50;2024-03-29 20:45:50;1196282;6
29.03.2024 21:00:51;2024-03-29 21:00:51;1196288;6
29.03.2024 21:15:51;2024-03-29 21:15:51;1196294;6
29.03.2024 21:30:50;2024-03-29 21:30:50;1196300;6
29.03.2024 21:45:46;2024-03-29 21:45:46;1196305;6
29.03.2024 22:00:48;2024-03-29 22:00:48;1196311;6
29.03.2024 22:15:49;2024-03-29 22:15:49;1196317;6
29.03.2024 22:30:50;2024-03-29 22:30:50;1196323;6
29.03.2024 22:45:50;2024-03-29 22:45:50;1196329;6
29.03.2024 23:00:51;2024-03-29 23:00:51;1196335;6
29.03.2024 23:16:31;2024-03-29 23:16:31;1196340;5
29.03.2024 23:31:33;2024-03-29 23:31:33;1196346;6
29.03.2024 23:45:46;2024-03-29 23:45:46;1196351;5
30.03.2024 00:00:48;2024-03-30 00:00:48;1196356;5
30.03.2024 00:15:48;2024-03-30 00:15:48;1196362;6
30.03.2024 00:30:46;2024-03-30 00:30:46;1196367;5
30.03.2024 00:45:47;2024-03-30 00:45:47;1196373;6
30.03.2024 01:00:49;2024-03-30 01:00:49;1196379;6
30.03.2024 01:15:48;2024-03-30 01:15:48;1196384;5
30.03.2024 01:30:49;2024-03-30 01:30:49;1196389;6
30.03.2024 01:45:45;2024-03-30 01:45:45;1196395;5
30.03.2024 02:00:49;2024-03-30 02:00:49;1196400;5
30.03.2024 02:15:49;2024-03-30 02:15:49;1196405;5
30.03.2024 02:30:48;2024-03-30 02:30:48;1196411;5
30.03.2024 02:45:46;2024-03-30 02:45:46;1196416;6
30.03.2024 03:00:47;2024-03-30 03:00:47;1196422;6
30.03.2024 03:15:51;2024-03-30 03:15:51;1196427;6
30.03.2024 03:30:50;2024-03-30 03:30:50;1196433;6
30.03.2024 03:45:48;2024-03-30 03:45:48;1196438;5
30.03.2024 04:00:51;2024-03-30 04:00:51;1196444;6
30.03.2024 04:15:51;2024-03-30 04:15:51;1196450;6
30.03.2024 04:30:45;2024-03-30 04:30:45;1196455;6
30.03.2024 04:45:47;2024-03-30 04:45:47;1196461;6
30.03.2024 05:00:48;2024-03-30 05:00:48;1196466;6
30.03.2024 05:15:48;2024-03-30 05:15:48;1196473;7
30.03.2024 05:30:46;2024-03-30 05:30:46;1196480;7
30.03.2024 05:45:48;2024-03-30 05:45:48;1196487;7
30.03.2024 06:00:48;2024-03-30 06:00:48;1196494;7
30.03.2024 06:15:47;2024-03-30 06:15:47;1196501;7
30.03.2024 06:30:47;2024-03-30 06:30:47;1196508;7
30.03.2024 06:45:47;2024-03-30 06:45:47;1196515;7
30.03.2024 07:00:50;2024-03-30 07:00:50;1196521;7
30.03.2024 07:15:47;2024-03-30 07:15:47;1196527;5
30.03.2024 07:30:47;2024-03-30 07:30:47;1196532;6
30.03.2024 07:45:47;2024-03-30 07:45:47;1196538;6
30.03.2024 08:00:49;2024-03-30 08:00:49;1196543;5
30.03.2024 08:15:50;2024-03-30 08:15:50;1196548;5
30.03.2024 08:30:47;2024-03-30 08:30:47;1196554;6
30.03.2024 08:45:47;2024-03-30 08:45:47;1196559;5
30.03.2024 09:00:50;2024-03-30 09:00:50;1196564;5
30.03.2024 09:15:47;2024-03-30 09:15:47;1196566;2
30.03.2024 09:30:48;2024-03-30 09:30:48;1196569;2
30.03.2024 09:45:49;2024-03-30 09:45:49;1196571;3
30.03.2024 10:00:50;2024-03-30 10:00:50;1196571;0
30.03.2024 10:15:48;2024-03-30 10:15:48;1196572;0
30.03.2024 10:30:51;2024-03-30 10:30:51;1196572;0
30.03.2024 10:45:48;2024-03-30 10:45:48;1196572;0
30.03.2024 11:00:50;2024-03-30 11:00:50;1196572;0
30.03.2024 11:15:50;2024-03-30 11:15:50;1196572;0
30.03.2024 11:30:50;2024-03-30 11:30:50;1196572;0
30.03.2024 11:45:48;2024-03-30 11:45:48;1196572;0
30.03.2024 12:00:47;2024-03-30 12:00:47;1196572;0
30.03.2024 12:15:48;2024-03-30 12:15:48;1196572;1
30.03.2024 12:30:48;2024-03-30 12:30:48;1196572;0
30.03.2024 12:45:49;2024-03-30 12:45:49;1196572;0
30.03.2024 13:00:51;2024-03-30 13:00:51;1196573;0
30.03.2024 13:15:47;2024-03-30 13:15:47;1196575;3
30.03.2024 13:30:47;2024-03-30 13:30:47;1196577;2
30.03.2024 13:45:48;2024-03-30 13:45:48;1196578;0
30.03.2024 14:00:53;2024-03-30 14:00:53;1196578;0
30.03.2024 14:15:46;2024-03-30 14:15:46;1196578;0
30.03.2024 14:30:46;2024-03-30 14:30:46;1196581;4
30.03.2024 14:45:48;2024-03-30 14:45:48;1196583;2
30.03.2024 15:00:50;2024-03-30 15:00:50;1196586;2
30.03.2024 15:15:47;2024-03-30 15:15:47;1196588;2
30.03.2024 15:30:49;2024-03-30 15:30:49;1196591;2
30.03.2024 15:45:49;2024-03-30 15:45:49;1196594;3
30.03.2024 16:00:50;2024-03-30 16:00:50;1196597;3
30.03.2024 16:15:47;2024-03-30 16:15:47;1196600;3
30.03.2024 16:30:46;2024-03-30 16:30:46;1196603;4
30.03.2024 16:45:49;2024-03-30 16:45:49;1196608;4
30.03.2024 17:00:48;2024-03-30 17:00:48;1196613;5
30.03.2024 17:15:50;2024-03-30 17:15:50;1196618;5
30.03.2024 17:30:50;2024-03-30 17:30:50;1196623;6
30.03.2024 17:45:48;2024-03-30 17:45:48;1196629;6
30.03.2024 18:00:50;2024-03-30 18:00:50;1196635;6
30.03.2024 18:15:48;2024-03-30 18:15:48;1196639;4
30.03.2024 18:30:49;2024-03-30 18:30:49;1196644;4
30.03.2024 18:45:47;2024-03-30 18:45:47;1196647;4
30.03.2024 19:00:50;2024-03-30 19:00:50;1196651;4
30.03.2024 19:15:47;2024-03-30 19:15:47;1196655;4
30.03.2024 19:30:50;2024-03-30 19:30:50;1196659;4
30.03.2024 19:45:47;2024-03-30 19:45:47;1196663;4
30.03.2024 20:00:48;2024-03-30 20:00:48;1196667;4
30.03.2024 20:15:48;2024-03-30 20:15:48;1196672;5
30.03.2024 20:30:49;2024-03-30 20:30:49;1196678;6
30.03.2024 20:45:50;2024-03-30 20:45:50;1196684;6
30.03.2024 21:00:49;2024-03-30 21:00:49;1196690;6
30.03.2024 21:15:48;2024-03-30 21:15:48;1196695;6
30.03.2024 21:30:47;2024-03-30 21:30:47;1196701;6
30.03.2024 21:45:48;2024-03-30 21:45:48;1196707;6
30.03.2024 22:00:48;2024-03-30 22:00:48;1196713;6
30.03.2024 22:15:48;2024-03-30 22:15:48;1196719;6
30.03.2024 22:30:50;2024-03-30 22:30:50;1196725;6
30.03.2024 22:45:50;2024-03-30 22:45:50;1196730;6
30.03.2024 22:59:58;2024-03-30 22:59:58;1196736;5
30.03.2024 23:14:59;2024-03-30 23:14:59;1196741;5
30.03.2024 23:30:01;2024-03-30 23:30:01;1196747;6
30.03.2024 23:45:00;2024-03-30 23:45:00;1196752;5
31.03.2024 00:00:14;2024-03-31 00:00:14;1196757;5
31.03.2024 00:15:48;2024-03-31 00:15:48;1196764;6
31.03.2024 00:30:47;2024-03-31 00:30:47;1196769;5
31.03.2024 00:45:46;2024-03-31 00:45:46;1196774;6
31.03.2024 01:00:48;2024-03-31 01:00:48;1196780;6
31.03.2024 01:15:49;2024-03-31 01:15:49;1196785;5
31.03.2024 01:30:49;2024-03-31 01:30:49;1196791;5
31.03.2024 01:45:50;2024-03-31 01:45:50;1196796;6
31.03.2024 03:00:49;2024-03-31 03:00:49;1196802;6
31.03.2024 03:15:50;2024-03-31 03:15:50;1196807;6
31.03.2024 03:30:51;2024-03-31 03:30:51;1196813;6
31.03.2024 03:45:48;2024-03-31 03:45:48;1196818;5
31.03.2024 04:00:50;2024-03-31 04:00:50;1196824;6
31.03.2024 04:15:50;2024-03-31 04:15:50;1196829;6
31.03.2024 04:30:50;2024-03-31 04:30:50;1196835;5
31.03.2024 04:45:49;2024-03-31 04:45:49;1196840;6
31.03.2024 05:00:46;2024-03-31 05:00:46;1196846;6
31.03.2024 05:15:46;2024-03-31 05:15:46;1196853;7
31.03.2024 05:30:45;2024-03-31 05:30:45;1196859;7
31.03.2024 05:45:49;2024-03-31 05:45:49;1196866;7
31.03.2024 06:00:49;2024-03-31 06:00:49;1196873;7
31.03.2024 06:15:46;2024-03-31 06:15:46;1196881;7
31.03.2024 06:30:47;2024-03-31 06:30:47;1196888;7
31.03.2024 06:45:48;2024-03-31 06:45:48;1196895;7
31.03.2024 07:00:50;2024-03-31 07:00:50;1196903;8
31.03.2024 07:15:46;2024-03-31 07:15:46;1196910;7
31.03.2024 07:30:49;2024-03-31 07:30:49;1196917;7
31.03.2024 07:45:48;2024-03-31 07:45:48;1196924;7
31.03.2024 08:00:48;2024-03-31 08:00:48;1196931;7
31.03.2024 08:15:47;2024-03-31 08:15:47;1196936;5
31.03.2024 08:30:46;2024-03-31 08:30:46;1196940;4
